,assetid,date,signal
16866,124920,2016-08-03,-1
16867,124920,2016-08-03,-1
16868,124920,2016-08-03,-1
16869,124920,2016-08-03,1
16870,124920,2016-10-28,-1
16871,124920,2016-10-31,-1
16872,124920,2016-10-31,-1
16873,124920,2016-10-31,-1
16874,124920,2016-12-16,-1
17167,124927,2016-02-04,-1
17168,124927,2016-02-04,-1
17169,124927,2016-02-04,-1
17170,124927,2016-02-04,-1
17171,124927,2016-04-21,-1
17172,124927,2016-04-21,-1
17173,124927,2016-04-21,-1
17174,124927,2016-07-21,-1
17175,124927,2016-07-21,-1
17176,124927,2016-07-21,-1
17177,124927,2016-07-21,-1
17178,124927,2016-10-20,-1
17179,124927,2016-10-20,-1
17180,124927,2016-10-20,-1
17181,124927,2016-10-20,-1
17182,124927,2016-11-03,-1
17607,124933,2016-03-11,-1
17608,124933,2016-03-11,-1
17609,124933,2016-05-20,-1
17610,124933,2016-07-07,-1
17611,124933,2016-08-04,-1
17612,124933,2016-08-19,-1
17613,124933,2016-08-19,-1
17614,124933,2016-11-18,-1
17615,124933,2016-11-18,-1
17616,124933,2016-12-06,-1
17887,124954,2016-03-29,-1
17888,124954,2016-03-29,-1
17889,124954,2016-03-29,-1
17890,124954,2016-03-29,-1
17891,124954,2016-05-12,-1
17892,124954,2016-05-12,-1
17893,124954,2016-05-12,-1
17894,124954,2016-08-12,-1
17895,124954,2016-08-12,-1
17896,124954,2016-08-12,-1
17897,124954,2016-08-12,-1
17898,124954,2016-10-20,-1
17899,124954,2016-11-09,-1
17900,124954,2016-11-09,-1
17901,124954,2016-11-09,-1
17902,124954,2016-11-09,-1
18365,124957,2016-01-27,-1
18366,124957,2016-01-27,-1
18367,124957,2016-01-27,-1
18368,124957,2016-01-27,-1
18369,124957,2016-01-27,-1
18370,124957,2016-04-20,-1
18371,124957,2016-04-20,-1
18372,124957,2016-04-20,-1
18373,124957,2016-04-20,-1
18374,124957,2016-04-20,-1
18375,124957,2016-07-20,-1
18376,124957,2016-07-20,-1
18377,124957,2016-07-20,-1
18378,124957,2016-07-20,-1
18379,124957,2016-07-20,-1
18380,124957,2016-08-11,-1
18381,124957,2016-10-19,-1
18382,124957,2016-10-19,-1
18383,124957,2016-10-19,-1
18384,124957,2016-10-19,-1
18385,124957,2016-10-19,-1
18386,124957,2016-12-01,-1
18925,124965,2016-02-03,1
18926,124965,2016-02-03,1
18927,124965,2016-04-20,1
18928,124965,2016-04-20,1
18929,124965,2016-04-20,1
18930,124965,2016-07-21,1
18931,124965,2016-10-04,1
18932,124965,2016-10-04,1
18933,124965,2016-10-04,1
18934,124965,2016-10-04,1
18935,124965,2016-10-27,1
18936,124965,2016-10-27,-1
18937,124965,2016-10-27,1
18938,124965,2016-10-27,-1
18939,124965,2016-10-27,-1
18940,124965,2016-10-27,-1
18941,124965,2016-10-27,1
19780,124968,2016-02-02,-1
19781,124968,2016-02-02,-1
19782,124968,2016-02-03,1
19783,124968,2016-02-03,-1
19784,124968,2016-02-03,-1
19785,124968,2016-02-03,-1
19786,124968,2016-02-03,-1
19787,124968,2016-04-18,-1
19788,124968,2016-04-18,-1
19789,124968,2016-04-27,-1
19790,124968,2016-04-27,1
19791,124968,2016-04-27,-1
19792,124968,2016-04-27,-1
19793,124968,2016-05-14,1
19794,124968,2016-05-16,-1
19795,124968,2016-07-27,-1
19796,124968,2016-07-27,-1
19797,124968,2016-07-27,-1
19798,124968,2016-07-27,-1
19799,124968,2016-10-31,-1
19800,124968,2016-10-31,-1
19801,124968,2016-10-31,-1
19802,124968,2016-10-31,-1
19803,124968,2016-10-31,1
19804,124968,2016-11-18,-1
19805,124968,2016-12-21,-1
19806,124968,2016-12-21,1
19807,124968,2016-12-21,1
19808,124968,2016-12-21,1
19809,124968,2016-12-24,1
20022,124971,2016-03-11,-1
20023,124971,2016-03-11,-1
20024,124971,2016-03-11,-1
20025,124971,2016-05-10,-1
20026,124971,2016-05-10,-1
20027,124971,2016-08-04,-1
20028,124971,2016-08-04,-1
20029,124971,2016-11-03,-1
20030,124971,2016-11-03,-1
20241,124973,2016-01-06,-1
20242,124973,2016-01-06,-1
20243,124973,2016-01-06,-1
20244,124973,2016-04-07,-1
20245,124973,2016-04-07,-1
20246,124973,2016-04-07,-1
20247,124973,2016-07-14,-1
20248,124973,2016-07-14,-1
20249,124973,2016-07-14,-1
20250,124973,2016-08-02,-1
20251,124973,2016-08-17,-1
20252,124973,2016-10-05,-1
20253,124973,2016-10-05,-1
20254,124973,2016-10-05,-1
20255,124973,2016-12-20,-1
20439,124976,2016-01-11,-1
20440,124976,2016-01-11,-1
20441,124976,2016-01-11,-1
20442,124976,2016-01-14,-1
20443,124976,2016-05-16,-1
20444,124976,2016-05-16,-1
20445,124976,2016-05-16,-1
20446,124976,2016-07-11,-1
20447,124976,2016-07-11,-1
20448,124976,2016-10-11,-1
20449,124976,2016-10-11,-1
20450,124976,2016-10-11,-1
20894,124983,2016-02-24,-1
20895,124983,2016-02-24,-1
20896,124983,2016-02-24,-1
20897,124983,2016-02-24,-1
20898,124983,2016-02-24,-1
20899,124983,2016-02-24,-1
20900,124983,2016-02-25,-1
20901,124983,2016-02-25,-1
20902,124983,2016-04-04,-1
20903,124983,2016-04-21,-1
20904,124983,2016-04-21,-1
20905,124983,2016-04-21,-1
20906,124983,2016-04-21,-1
20907,124983,2016-04-21,-1
20908,124983,2016-06-06,-1
20909,124983,2016-07-20,-1
20910,124983,2016-07-20,-1
20911,124983,2016-07-20,-1
20912,124983,2016-07-20,-1
20913,124983,2016-07-20,-1
20914,124983,2016-07-20,-1
20915,124983,2016-10-20,-1
20916,124983,2016-10-20,-1
20917,124983,2016-10-20,-1
20918,124983,2016-10-20,-1
20919,124983,2016-10-20,-1
21233,124991,2016-01-20,-1
21234,124991,2016-02-16,-1
21235,124991,2016-05-02,-1
21236,124991,2016-08-01,-1
21237,124991,2016-10-31,-1
21747,124992,2016-01-06,-1
21748,124992,2016-01-06,1
21749,124992,2016-02-25,-1
21750,124992,2016-02-25,-1
21751,124992,2016-02-25,-1
21752,124992,2016-02-25,-1
21753,124992,2016-02-25,-1
21754,124992,2016-02-25,-1
21755,124992,2016-02-25,-1
21756,124992,2016-02-25,-1
21757,124992,2016-02-25,-1
21758,124992,2016-02-25,-1
21759,124992,2016-02-25,-1
21760,124992,2016-04-21,-1
21761,124992,2016-04-21,-1
21762,124992,2016-04-21,-1
21763,124992,2016-04-21,-1
21764,124992,2016-04-25,-1
21765,124992,2016-07-21,-1
21766,124992,2016-07-21,-1
21767,124992,2016-07-21,-1
21768,124992,2016-07-21,-1
21769,124992,2016-07-21,-1
21770,124992,2016-07-21,-1
21771,124992,2016-10-20,-1
21772,124992,2016-10-20,-1
21773,124992,2016-10-20,-1
21774,124992,2016-10-20,-1
21775,124992,2016-10-20,-1
21776,124992,2016-10-20,-1
22069,124993,2016-03-02,-1
22070,124993,2016-03-02,-1
22071,124993,2016-03-02,-1
22072,124993,2016-03-03,-1
22073,124993,2016-03-03,-1
22074,124993,2016-03-03,-1
23313,124994,2016-01-12,1
23314,124994,2016-01-28,1
23315,124994,2016-01-28,1
23316,124994,2016-01-28,-1
23317,124994,2016-01-28,-1
23318,124994,2016-01-28,-1
23319,124994,2016-01-28,-1
23320,124994,2016-01-28,-1
23321,124994,2016-01-28,-1
23322,124994,2016-01-28,-1
23323,124994,2016-01-28,1
23324,124994,2016-02-12,1
23325,124994,2016-02-12,-1
23326,124994,2016-02-25,-1
23327,124994,2016-03-09,1
23328,124994,2016-03-31,-1
23329,124994,2016-03-31,-1
23330,124994,2016-04-04,-1
23331,124994,2016-04-04,-1
23332,124994,2016-04-04,-1
23333,124994,2016-04-27,1
23334,124994,2016-04-27,1
23335,124994,2016-04-27,-1
23336,124994,2016-04-27,-1
23337,124994,2016-04-27,-1
23338,124994,2016-04-27,-1
23339,124994,2016-04-27,-1
23340,124994,2016-05-17,-1
23341,124994,2016-05-19,1
23342,124994,2016-06-10,-1
23343,124994,2016-07-27,-1
23344,124994,2016-07-27,-1
23345,124994,2016-07-27,-1
23346,124994,2016-07-27,-1
23347,124994,2016-07-27,-1
23348,124994,2016-07-27,1
23349,124994,2016-10-24,-1
23350,124994,2016-10-26,1
23351,124994,2016-10-26,-1
23352,124994,2016-10-26,-1
23353,124994,2016-10-26,-1
23354,124994,2016-10-26,-1
23355,124994,2016-10-26,-1
23356,124994,2016-10-26,-1
23357,124994,2016-11-14,1
23358,124994,2016-11-14,-1
23359,124994,2016-11-14,1
23360,124994,2016-11-14,1
23361,124994,2016-11-14,-1
23969,124998,2016-03-03,-1
23970,124998,2016-03-03,-1
23971,124998,2016-03-03,-1
23972,124998,2016-05-19,-1
23973,124998,2016-05-19,-1
23974,124998,2016-08-18,-1
23975,124998,2016-08-18,-1
23976,124998,2016-08-18,-1
23977,124998,2016-09-20,-1
23978,124998,2016-11-17,-1
23979,124998,2016-11-17,-1
23980,124998,2016-11-17,-1
25677,125009,2016-01-28,-1
25678,125009,2016-01-28,1
25679,125009,2016-01-28,-1
25680,125009,2016-02-26,1
25681,125009,2016-03-04,-1
25682,125009,2016-03-04,-1
25683,125009,2016-03-04,-1
25684,125009,2016-03-04,-1
25685,125009,2016-03-08,1
25686,125009,2016-03-21,1
25687,125009,2016-03-21,1
25688,125009,2016-03-21,1
25689,125009,2016-03-21,1
25690,125009,2016-03-22,-1
25691,125009,2016-05-05,1
25692,125009,2016-05-05,1
25693,125009,2016-05-06,-1
25694,125009,2016-05-12,1
25695,125009,2016-05-12,1
25696,125009,2016-05-17,1
25697,125009,2016-05-17,1
25698,125009,2016-05-18,1
25699,125009,2016-05-19,-1
25700,125009,2016-05-19,1
25701,125009,2016-05-20,1
25702,125009,2016-05-31,1
25703,125009,2016-06-08,1
25704,125009,2016-07-04,1
25705,125009,2016-08-11,1
25706,125009,2016-08-11,1
25707,125009,2016-08-24,1
25708,125009,2016-09-02,1
25709,125009,2016-09-08,1
25710,125009,2016-09-20,1
25711,125009,2016-09-20,1
25712,125009,2016-09-20,1
25713,125009,2016-10-14,1
25714,125009,2016-10-23,1
25715,125009,2016-11-10,1
25716,125009,2016-11-10,1
26068,125015,2016-03-01,-1
26069,125015,2016-06-21,-1
26070,125015,2016-06-21,-1
26071,125015,2016-08-30,-1
26072,125015,2016-08-31,-1
26073,125015,2016-11-22,-1
26074,125015,2016-12-06,-1
26229,125024,2016-02-12,-1
26230,125024,2016-05-12,-1
26231,125024,2016-11-11,-1
26344,125025,2016-02-01,-1
26345,125025,2016-02-01,-1
26346,125025,2016-04-28,-1
26347,125025,2016-05-02,-1
26348,125025,2016-05-02,-1
26349,125025,2016-05-02,-1
26350,125025,2016-08-01,-1
26351,125025,2016-08-01,-1
26352,125025,2016-08-01,-1
26353,125025,2016-10-12,-1
26354,125025,2016-11-09,-1
26355,125025,2016-11-09,-1
26356,125025,2016-12-13,-1
26357,125025,2016-12-13,-1
26481,125038,2016-01-26,-1
26482,125038,2016-01-26,-1
26483,125038,2016-04-22,-1
26484,125038,2016-04-22,-1
26485,125038,2016-07-21,-1
26486,125038,2016-07-21,-1
26487,125038,2016-08-24,-1
26488,125038,2016-10-25,-1
26489,125038,2016-10-25,-1
26773,125051,2016-03-24,-1
26774,125051,2016-03-24,-1
26775,125051,2016-03-24,-1
26776,125051,2016-05-16,-1
26777,125051,2016-05-16,-1
26778,125051,2016-08-08,-1
26779,125051,2016-08-11,-1
26780,125051,2016-08-11,-1
26781,125051,2016-11-02,-1
26782,125051,2016-11-14,-1
26783,125051,2016-11-14,-1
27194,125053,2016-05-02,-1
27195,125053,2016-05-02,-1
27196,125053,2016-08-01,-1
27197,125053,2016-08-01,-1
27198,125053,2016-10-18,-1
27199,125053,2016-10-31,-1
27200,125053,2016-10-31,-1
29299,125055,2016-01-19,1
29300,125055,2016-01-19,1
29301,125055,2016-01-19,1
29302,125055,2016-01-19,-1
29303,125055,2016-01-19,-1
29304,125055,2016-01-19,-1
29305,125055,2016-01-19,-1
29306,125055,2016-01-19,-1
29307,125055,2016-02-26,1
29308,125055,2016-03-18,-1
29309,125055,2016-04-18,1
29310,125055,2016-04-18,1
29311,125055,2016-04-18,-1
29312,125055,2016-04-18,-1
29313,125055,2016-04-18,-1
29314,125055,2016-04-18,-1
29315,125055,2016-04-19,1
29316,125055,2016-04-26,1
29317,125055,2016-04-26,-1
29318,125055,2016-05-20,1
29319,125055,2016-07-15,1
29320,125055,2016-07-18,1
29321,125055,2016-07-18,1
29322,125055,2016-07-18,-1
29323,125055,2016-07-18,-1
29324,125055,2016-07-18,-1
29325,125055,2016-07-18,-1
29326,125055,2016-07-18,1
29327,125055,2016-07-19,1
29328,125055,2016-10-17,-1
29329,125055,2016-10-17,-1
29330,125055,2016-10-17,-1
29331,125055,2016-10-17,-1
29332,125055,2016-10-17,1
29333,125055,2016-10-17,1
29334,125055,2016-10-17,1
29335,125055,2016-10-17,1
29336,125055,2016-10-18,1
29337,125055,2016-10-25,-1
29338,125055,2016-10-27,-1
29729,125064,2016-01-05,-1
29730,125064,2016-01-26,-1
29731,125064,2016-01-26,-1
29732,125064,2016-01-26,-1
29733,125064,2016-04-25,-1
29734,125064,2016-04-25,-1
29735,125064,2016-04-25,-1
29736,125064,2016-05-23,-1
29737,125064,2016-07-27,-1
29738,125064,2016-07-27,-1
29739,125064,2016-07-27,-1
29740,125064,2016-10-26,-1
29741,125064,2016-10-26,-1
29742,125064,2016-10-26,-1
29743,125064,2016-12-28,-1
29890,125074,2016-01-27,-1
29891,125074,2016-01-27,-1
29892,125074,2016-01-27,-1
29893,125074,2016-01-27,-1
29894,125074,2016-01-27,-1
29895,125074,2016-01-27,-1
29896,125074,2016-04-25,-1
29897,125074,2016-04-25,-1
29898,125074,2016-04-25,-1
29899,125074,2016-04-25,-1
29900,125074,2016-04-25,-1
29901,125074,2016-07-25,-1
29902,125074,2016-07-25,-1
29903,125074,2016-07-25,-1
29904,125074,2016-07-25,-1
29905,125074,2016-07-25,-1
29906,125074,2016-07-25,-1
29907,125074,2016-07-25,-1
29908,125074,2016-08-26,-1
29909,125074,2016-10-25,-1
29910,125074,2016-10-25,-1
29911,125074,2016-10-25,-1
29912,125074,2016-10-25,-1
29913,125074,2016-10-25,-1
29914,125074,2016-10-25,-1
29915,125074,2016-10-25,-1
30175,125075,2016-02-24,-1
30176,125075,2016-02-24,-1
30177,125075,2016-02-24,-1
30178,125075,2016-02-24,-1
30179,125075,2016-02-24,-1
30180,125075,2016-02-24,-1
30181,125075,2016-03-03,-1
30182,125075,2016-03-07,-1
30183,125075,2016-05-25,-1
30184,125075,2016-05-25,-1
30185,125075,2016-05-25,-1
30186,125075,2016-05-25,-1
30187,125075,2016-05-25,-1
30188,125075,2016-08-17,-1
30189,125075,2016-08-17,-1
30190,125075,2016-08-17,-1
30191,125075,2016-08-17,-1
30192,125075,2016-08-17,-1
30193,125075,2016-08-26,-1
30194,125075,2016-08-29,-1
30195,125075,2016-09-15,-1
30196,125075,2016-11-09,-1
30197,125075,2016-11-09,-1
30198,125075,2016-11-09,-1
30199,125075,2016-11-09,-1
30200,125075,2016-11-09,-1
30569,125077,2016-02-09,-1
30570,125077,2016-02-09,-1
30571,125077,2016-02-09,-1
30572,125077,2016-02-09,-1
30573,125077,2016-04-07,-1
30574,125077,2016-04-26,-1
30575,125077,2016-04-26,-1
30576,125077,2016-04-26,-1
30577,125077,2016-04-26,-1
30578,125077,2016-07-26,-1
30579,125077,2016-07-26,-1
30580,125077,2016-07-26,-1
30581,125077,2016-07-26,-1
30582,125077,2016-07-26,-1
30583,125077,2016-10-25,-1
30584,125077,2016-10-25,-1
30585,125077,2016-10-25,-1
30586,125077,2016-10-25,-1
30587,125077,2016-10-25,-1
30904,125078,2016-02-17,-1
30905,125078,2016-02-17,-1
30906,125078,2016-02-17,-1
30907,125078,2016-03-22,1
31479,125089,2016-01-12,1
31480,125089,2016-03-04,1
31481,125089,2016-03-09,-1
31482,125089,2016-03-09,-1
31483,125089,2016-03-15,1
31484,125089,2016-04-05,-1
31485,125089,2016-04-05,-1
31486,125089,2016-04-05,-1
31487,125089,2016-04-05,-1
31488,125089,2016-04-05,-1
31489,125089,2016-04-06,-1
31490,125089,2016-04-06,-1
31491,125089,2016-06-30,-1
31492,125089,2016-06-30,-1
31493,125089,2016-06-30,-1
31494,125089,2016-06-30,-1
31495,125089,2016-06-30,-1
31496,125089,2016-07-01,-1
31497,125089,2016-09-15,1
31498,125089,2016-10-04,-1
31499,125089,2016-10-04,1
31500,125089,2016-10-04,-1
31501,125089,2016-10-04,1
31502,125089,2016-10-04,1
31503,125089,2016-10-05,1
31504,125089,2016-12-20,-1
31505,125089,2016-12-20,-1
31506,125089,2016-12-20,-1
31507,125089,2016-12-20,-1
31954,125109,2016-01-04,-1
31955,125109,2016-01-06,-1
31956,125109,2016-01-28,1
31957,125109,2016-01-28,-1
31958,125109,2016-01-28,-1
31959,125109,2016-01-28,-1
31960,125109,2016-01-28,-1
31961,125109,2016-01-28,-1
31962,125109,2016-01-28,-1
31963,125109,2016-04-11,-1
31964,125109,2016-04-28,1
31965,125109,2016-04-28,-1
31966,125109,2016-04-28,-1
31967,125109,2016-04-28,-1
31968,125109,2016-04-28,-1
31969,125109,2016-04-28,-1
31970,125109,2016-04-29,-1
31971,125109,2016-07-07,-1
31972,125109,2016-07-28,-1
31973,125109,2016-07-28,-1
31974,125109,2016-07-28,-1
31975,125109,2016-07-28,-1
31976,125109,2016-07-28,-1
31977,125109,2016-07-28,-1
31978,125109,2016-10-20,1
31979,125109,2016-10-27,-1
31980,125109,2016-10-27,-1
31981,125109,2016-10-27,-1
31982,125109,2016-10-27,-1
31983,125109,2016-10-27,-1
31984,125109,2016-10-27,-1
32417,125132,2016-02-04,-1
32418,125132,2016-02-04,-1
32419,125132,2016-02-04,-1
32420,125132,2016-04-26,-1
32421,125132,2016-04-26,-1
32422,125132,2016-04-26,-1
32423,125132,2016-04-26,-1
32424,125132,2016-07-28,-1
32425,125132,2016-07-28,-1
32426,125132,2016-07-28,-1
32427,125132,2016-07-28,-1
32428,125132,2016-10-27,-1
32429,125132,2016-10-27,-1
32430,125132,2016-10-27,-1
32896,125142,2016-02-23,-1
32897,125142,2016-02-23,-1
32898,125142,2016-02-23,-1
32899,125142,2016-02-23,-1
32900,125142,2016-05-03,-1
32901,125142,2016-05-03,-1
32902,125142,2016-05-03,-1
32903,125142,2016-08-02,-1
32904,125142,2016-08-02,-1
32905,125142,2016-08-02,-1
32906,125142,2016-11-08,-1
32907,125142,2016-11-08,-1
32908,125142,2016-11-08,-1
33545,125170,2016-02-10,-1
33546,125170,2016-02-10,-1
33547,125170,2016-02-10,-1
33548,125170,2016-02-10,-1
33549,125170,2016-02-10,-1
33550,125170,2016-02-10,-1
33551,125170,2016-02-10,-1
33552,125170,2016-02-10,-1
33553,125170,2016-02-10,1
33554,125170,2016-04-27,1
33555,125170,2016-04-27,-1
33556,125170,2016-04-27,-1
33557,125170,2016-04-27,-1
33558,125170,2016-04-27,-1
33559,125170,2016-07-27,-1
33560,125170,2016-07-27,-1
33561,125170,2016-07-27,-1
33562,125170,2016-07-27,-1
33563,125170,2016-07-27,-1
33564,125170,2016-07-27,-1
33565,125170,2016-10-26,-1
33566,125170,2016-10-26,-1
33567,125170,2016-10-26,-1
33568,125170,2016-10-26,-1
33569,125170,2016-10-26,-1
34205,125177,2016-03-02,-1
34206,125177,2016-03-16,-1
34207,125177,2016-08-16,-1
34620,125207,2016-04-07,-1
34621,125207,2016-04-07,-1
34622,125207,2016-04-07,-1
34623,125207,2016-04-07,-1
34624,125207,2016-04-07,-1
34625,125207,2016-06-07,-1
34626,125207,2016-06-07,-1
34627,125207,2016-06-07,-1
34628,125207,2016-06-07,-1
34629,125207,2016-08-23,-1
34630,125207,2016-09-01,-1
34631,125207,2016-09-01,-1
34632,125207,2016-09-01,-1
34633,125207,2016-09-01,-1
34634,125207,2016-12-06,-1
34635,125207,2016-12-06,-1
34636,125207,2016-12-06,-1
34637,125207,2016-12-06,-1
35094,125218,2016-02-16,-1
35095,125218,2016-02-16,-1
35096,125218,2016-02-16,-1
35097,125218,2016-02-16,-1
35098,125218,2016-02-16,-1
35099,125218,2016-02-23,-1
35100,125218,2016-05-04,-1
35101,125218,2016-05-04,-1
35102,125218,2016-05-04,-1
35103,125218,2016-08-03,-1
35104,125218,2016-08-03,-1
35105,125218,2016-08-03,-1
35106,125218,2016-08-03,-1
35107,125218,2016-11-02,-1
35108,125218,2016-11-02,-1
35109,125218,2016-11-02,-1
35110,125218,2016-11-02,-1
35811,125238,2016-02-19,-1
35812,125238,2016-02-19,-1
35813,125238,2016-02-19,-1
35814,125238,2016-02-19,-1
35815,125238,2016-02-19,-1
35816,125238,2016-04-25,-1
35817,125238,2016-04-25,-1
35818,125238,2016-04-25,-1
35819,125238,2016-05-06,-1
35820,125238,2016-07-29,-1
35821,125238,2016-07-29,-1
35822,125238,2016-07-29,-1
35823,125238,2016-07-29,-1
35824,125238,2016-10-28,-1
35825,125238,2016-10-28,-1
35826,125238,2016-10-28,-1
35827,125238,2016-10-28,-1
36287,125249,2016-02-22,-1
36288,125249,2016-03-14,-1
36289,125249,2016-03-14,-1
36290,125249,2016-03-14,-1
36291,125249,2016-03-14,-1
36292,125249,2016-05-09,-1
36293,125249,2016-05-09,-1
36294,125249,2016-05-09,-1
36295,125249,2016-06-16,-1
36296,125249,2016-06-20,-1
36297,125249,2016-08-03,-1
36298,125249,2016-08-03,-1
36299,125249,2016-08-03,-1
36300,125249,2016-09-26,-1
36301,125249,2016-11-09,-1
36302,125249,2016-11-09,-1
36303,125249,2016-11-09,-1
36304,125249,2016-11-09,-1
36305,125249,2016-11-09,-1
36502,125256,2016-02-29,-1
36503,125256,2016-02-29,-1
36504,125256,2016-05-05,-1
36505,125256,2016-05-05,-1
36506,125256,2016-07-28,-1
36507,125256,2016-07-28,-1
36618,125267,2016-03-24,-1
36619,125267,2016-03-30,-1
36620,125267,2016-03-30,-1
36621,125267,2016-05-16,-1
36622,125267,2016-05-16,-1
36623,125267,2016-08-15,-1
36624,125267,2016-08-15,-1
36625,125267,2016-11-14,-1
36626,125267,2016-11-14,-1
36627,125267,2016-12-15,-1
37051,125273,2016-02-10,-1
37052,125273,2016-02-10,-1
37053,125273,2016-02-10,-1
37054,125273,2016-02-10,-1
37055,125273,2016-02-10,-1
37056,125273,2016-02-10,-1
37057,125273,2016-04-25,-1
37058,125273,2016-04-25,-1
37059,125273,2016-04-25,-1
37060,125273,2016-04-25,-1
37061,125273,2016-04-25,-1
37062,125273,2016-04-25,-1
37063,125273,2016-05-19,1
37064,125273,2016-05-19,1
37065,125273,2016-05-19,-1
37066,125273,2016-07-27,-1
37067,125273,2016-07-27,-1
37068,125273,2016-07-27,-1
37069,125273,2016-07-27,-1
37070,125273,2016-07-27,-1
37071,125273,2016-07-27,-1
37072,125273,2016-11-01,-1
37073,125273,2016-11-01,-1
37074,125273,2016-11-01,-1
37075,125273,2016-11-01,-1
37076,125273,2016-11-01,-1
37077,125273,2016-11-01,-1
37271,125279,2016-02-05,-1
37272,125279,2016-06-29,-1
37273,125279,2016-08-15,-1
37274,125279,2016-11-14,-1
37354,125283,2016-03-23,-1
37355,125283,2016-03-23,-1
37356,125283,2016-05-18,-1
37357,125283,2016-05-18,-1
37358,125283,2016-08-10,-1
37359,125283,2016-08-10,-1
37360,125283,2016-11-16,-1
37361,125283,2016-11-16,-1
37362,125283,2016-12-19,-1
38743,125293,2016-01-26,-1
38744,125293,2016-01-26,-1
38745,125293,2016-01-26,-1
38746,125293,2016-01-26,-1
38747,125293,2016-01-26,-1
38748,125293,2016-02-26,-1
38749,125293,2016-04-19,-1
38750,125293,2016-04-19,-1
38751,125293,2016-04-19,-1
38752,125293,2016-04-19,-1
38753,125293,2016-04-19,-1
38754,125293,2016-04-19,-1
38755,125293,2016-07-19,-1
38756,125293,2016-07-19,-1
38757,125293,2016-07-19,-1
38758,125293,2016-07-19,-1
38759,125293,2016-07-19,-1
38760,125293,2016-07-19,-1
38761,125293,2016-10-20,-1
38762,125293,2016-10-20,-1
38763,125293,2016-10-20,-1
38764,125293,2016-10-20,-1
38765,125293,2016-10-20,-1
38766,125293,2016-10-20,-1
40663,125319,2016-01-25,1
40664,125319,2016-01-25,1
40665,125319,2016-01-26,1
40666,125319,2016-01-26,1
40667,125319,2016-01-26,1
40668,125319,2016-01-26,1
40669,125319,2016-01-29,1
40670,125319,2016-01-29,1
40671,125319,2016-03-09,1
40672,125319,2016-04-25,1
40673,125319,2016-05-04,1
40674,125319,2016-05-04,1
40675,125319,2016-05-04,1
40676,125319,2016-08-04,1
40677,125319,2016-08-04,1
40678,125319,2016-08-04,1
40679,125319,2016-08-04,1
40680,125319,2016-11-10,1
40681,125319,2016-11-10,1
40873,125332,2016-01-21,-1
40874,125332,2016-01-21,-1
40875,125332,2016-01-21,-1
40876,125332,2016-01-21,-1
40877,125332,2016-04-28,-1
40878,125332,2016-04-28,-1
40879,125332,2016-04-28,-1
40880,125332,2016-07-21,-1
40881,125332,2016-07-21,-1
40882,125332,2016-07-21,-1
40883,125332,2016-07-21,-1
40884,125332,2016-10-24,-1
40885,125332,2016-10-24,-1
40886,125332,2016-10-24,1
40887,125332,2016-10-27,-1
40888,125332,2016-10-27,-1
40889,125332,2016-10-27,-1
40890,125332,2016-10-27,-1
41070,125336,2016-02-04,-1
41071,125336,2016-02-04,-1
41072,125336,2016-02-04,-1
41073,125336,2016-02-04,-1
41074,125336,2016-02-04,-1
41075,125336,2016-02-04,-1
41076,125336,2016-02-04,-1
